name,price_eur,price_fcfa,short_description,description,category,sub_category,sub_sub_category,tags,url_product,list_image_product_url
Collier africain en perle bakélite et tube d’ébène ou d’os : Tribu,65.0 €,42637 FCFA,"Collier africain création en fines lamelles de bakélite , perles de verre et perles tubulaires d’ ébène ou d’os . Vous pouvez le compléter avec d’autres colliers de la collection pour une parure encore plus original.
91cm de tour.","Tous les colliers de ce modèle sont créés à la main en Afrique de l’Ouest.
Nos artisans marient les teintes des perles avec goût pour réaliser un travail qui ne manquera pas de vous satisfaire.
Les couleurs (par exemple de la corne) et les tailles peuvent varier d’un modèle à l’autre car il s’agit d’un travail artisanal entièrement manuel.",Bijoux,Colliers | Bijoux ethniques,,,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-perle-bakelite-tube-ebene-os-tribu/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_8148-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8514-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8508-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8503-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8498-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8484-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8482_2eme-version-510x340.jpg
Collier larmes de cauris,85.0 €,55756 FCFA,Collier de cauris créé en Afrique de l’Ouest . Ces coquillages blancs servaient autrefois de monnaie d’échange.,"Comme les autres parures en cauris, les colliers en cauris étaient investis d’une certaine aura religieuse avec leurs formes très évocatrices pour les rites de fécondité.",Bijoux,Colliers | Bijoux | Bijoux ethniques,,africain | bijoux | cauris | collier,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-larme-de-cauri/,https://www.africouleur.com/wp-content/uploads/2017/12/Collection-2018-8-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_9700-510x340.jpg
"Collier africain en perles bakélite, pâte de verre et corne « Saba »",50.0 €,32798 FCFA,"Collier africain en perles de bakélite, pâte de verre et corne. Disponible en 2 modèles.
Modèle court : environ 54cm de tour
Modèle long : environ 72cm de tour","Tous les colliers de ce modèle sont créés à la main en Afrique de l’Ouest.
Nos artisans marient les teintes des perles avec goût pour réaliser un travail qui ne manquera pas de vous satisfaire.
Les couleurs (par exemple de la corne) et les tailles peuvent varier d’un modèle à l’autre car il s’agit d’un travail artisanal entièrement manuel.",Bijoux,Colliers | Bijoux ethniques,,africain | bakélite | collier,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-amelevi-en-perles/,https://www.africouleur.com/wp-content/uploads/2019/07/Collier-bakelite-rouge-10-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/07/Collier-bakélite-rouge-13-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/07/Collier-bakélite-rouge-17-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/07/Collier-bakélite-rouge-20-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/07/Collier-bakélite-rouge-14-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Mode-Africouleur-13-510x475.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_5736-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/07/Collier-bakelite-rouge-9-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8403-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_84021-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8411-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8416-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8421-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8424-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_84051-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8530-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8522-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8516-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8496-510x340.jpg
Croix d’Agadez montée en collier,60.0 €,39357 FCFA,"Collier touareg à perles noires avec une croix d’Agadez du Niger, en argent à teneur non garantie, montée en pendentif.
Une large collection vous attends à la Boutique Africouleur à Paris.","Tour de cou : légèrement supérieur à 40cm, Hauteur de la Croix : environ 4cm",Bijoux,Colliers | Bijoux | Bijoux Touareg,,,https://www.africouleur.com/shop/bijoux-africains/colliers/croix-dagadez-montee-en-collier/,https://www.africouleur.com/wp-content/uploads/2015/10/589-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/588-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/590-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/591-thickbox-510x510.jpg
Ceinture collier bronze Africain du Ghana,95.0 €,62316 FCFA,,"Toutes nos statuettes de bronze sont des pièces uniques moulées avec la technique de la cire perdue au Ghana.
Utilisé chez les baoulé (Cote d’Ivoire) et chez les Ashanti (Ghana) peuple Akan, ils servaient autrefois à peser la poudre et les pépites d’or.",Mode,Accessoires,Ceintures | Accessoires | Bijoux | Bijoux ethniques | Colliers,bronze du ghana | ceinture | collier africain,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/ceintures/ceinture/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_9553-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2017/07/Collier-bronze-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/Collier-bronze-2-565x848.jpg
Collier de cérémonie  » vague «,35.0 €,22958 FCFA,"Collier africain  « vague à l’âme’ de la collection « Bijoux vagues » d’Africouleur, créé à la main en fil de pêche en Afrique de l’Ouest, que vous pouvez choisir en plusieurs coloris.","Les  bijoux africains « Vagues » d’Africouleur  sont créés en fils de fer entouré de fil de pêche coloré.
Africouleur propose une gamme de  bijoux fantaisie  originaux aux couleurs joyeuses et variées qui s’adapte à la morphologie de chacune. Tous les modèles sont confectionnés à la main au Togo par des étudiants qui financent ainsi leurs études universitaires, ou d’anciens étudiants qui sont maintenant nos partenaires dans l’association « Aidons-nous ».
Entretien: nettoyer à l’eau savonneuse en frottant délicatement avec les doigts, puis rincer soigneusement à l’eau et essuyer avec un torchon sec.
Merci de choisir votre gamme de couleurs préférées, rouges, verts, bleus, jaunes dorés, beiges, marrons, noirs… et nous ferrons tout notre possible pour vous satisfaire.",Bijoux,Colliers | Bijoux Fantaisie,,africain | collier | vague à l'âme,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-vague-a-lame/,https://www.africouleur.com/wp-content/uploads/2015/10/DSC01340-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01369-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01264-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/DSC01438-510x760.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/DSC01377-510x760.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/DSC01248-510x760.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/DSC01464-510x760.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01273-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01215-510x765.jpg
Collier ‘une vague’,25.0 €,16399 FCFA,"Collier  à une vague de la collection « Bijoux vagues » d’Africouleur, créé à la main en fil de pêche en Afrique de l’Ouest, que vous pouvez choisir en plusieurs coloris.","Les  bijoux africains « Vagues » d’Africouleur  sont créés en fils de fer entouré de fil de pêche coloré.
Africouleur propose une gamme de  bijoux fantaisie  originaux aux couleurs joyeuses et variées qui s’adapte à la morphologie de chacune. Tous les modèles sont confectionnés à la main au Togo par des étudiants qui financent ainsi leurs études universitaires, ou d’anciens étudiants qui sont maintenant nos partenaires dans l’association « Aidons-nous ».
Entretien: nettoyer à l’eau savonneuse en frottant délicatement avec les doigts, puis rincer soigneusement à l’eau et essuyer avec un torchon sec.
Merci de choisir votre gamme de couleurs préférées, rouges, verts, bleus, jaunes dorés, beiges, marrons, noirs… et nous ferrons tout notre possible pour vous satisfaire.",Bijoux,Bijoux Fantaisie | Colliers,,bijoux | collier | vague,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-une-vague/,https://www.africouleur.com/wp-content/uploads/2015/10/DSC01233-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01333-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01410-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/DSC01289-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/DSC01489-510x760.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/DSC01236-510x760.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/IMG_6431-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/IMG_6423-510x765.jpg
Collier en os « Néfer »,65.0 €,42637 FCFA,Collier unisexe fait de perles en os de zébu et d’ébène à porter quotidiennement ou sous le col d’une belle chemise pour un évènement important. En Afrique les bijoux sont très souvent unisexe ! Fermoir crochet en cornes.,"Tous nos colliers sont créés à la main en Afrique de l’Ouest. En particulier nos perles rondes en ébène sont tournées avec dextérité par les artisans sculpteurs.
Venez visiter notre notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers | Bijoux ethniques,,bijoux unisexe | collier ethnique | collier unisexe,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-en-os-nefer/,https://www.africouleur.com/wp-content/uploads/2015/06/MG_9686-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/07/Collier-en-os-strie-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/07/Collier-en-os-strie-2-510x406.jpg | https://www.africouleur.com/wp-content/uploads/2021/07/Collier-en-os-strie-1-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/02/Collier-en-os-et-bois-1-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2021/02/Collier-en-os-et-bois-2-510x510.jpg
Collier Création pâte de verre,45.0 €,29518 FCFA,"Collier artisanal en pâte de verre, chaque perle est unique et façonnée à la main. Une pièce élégange et colorée qui allie savoir-faire traditionnel et touche contemporaine.","Poids
0,5 kg",Bijoux,Colliers | Bijoux | Bijoux ethniques,,africain | bijoux | collier | perle | rouge,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-9/,https://www.africouleur.com/wp-content/uploads/2015/06/MG_9611-510x340.jpg
collier bakélite noir bronze,25.0 €,16399 FCFA,Collier création en fines lamelles de bakélite et perles de bronze. Ce collier est disponible en plusieurs coloris à votre goût.,,Bijoux,Colliers | Bijoux | Bijoux ethniques,,africain | bijoux | collier,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-1/,https://www.africouleur.com/wp-content/uploads/2015/04/MG_0386-510x765.jpg
Collier africain : bakélite rouge et perle de bronze miniature,25.0 €,16399 FCFA,"Collier création en fines lamelles de bakélite et perles de bronze. Ce collier est disponible en plusieurs coloris à votre goût.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.","Poids
0,25 kg",Bijoux,Colliers | Bijoux ethniques,,africain | bakélite | bijoux | bronze | collier | mode,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-talisman-en-calicot-a-une-fleur/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_91892-510x340.jpg
Collier africain en perles de bakélites posées en disque,32.0 €,20991 FCFA,"Collier africain constitué de lamelles de bakélite ou plastiques recyclés de différentes couleurs.
Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.","Poids
0,3 kg
Couleur
Bleu lapis, Jaune, Rouge, Vert",Bijoux,Colliers | Bijoux ethniques,,africain | bakélite | bijoux | collier | couleur | recyclé,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-talisman-en-bazin-a-une-fleur/,https://www.africouleur.com/wp-content/uploads/2015/06/collier-bakélite-dique-1-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/collier-bakélite-disque-2-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/collier-disque--510x360.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/collier-disque-3-510x370.jpg
"Collier africain en bakélite, bronze et pâte de verre « Pépite »",75.0 €,49197 FCFA,"Collier africain de perles traditionnelles en perles de bakélite,bronze et pâte de verre recyclée.","Tous les colliers de ce modèle sont créés à la main en Afrique de l’Ouest.
Nos artisans marient les teintes des perles avec goût pour réaliser un travail qui ne manquera pas de vous satisfaire.
Venez visiter notre notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers | Bijoux ethniques,,africain | bakélite | bijoux | bronze | collier | pate de verre,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-en-bakelite-bronze-et-pate-de-verre-pepite/,https://www.africouleur.com/wp-content/uploads/2016/12/IMG_2267-e1481455347563-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/collier-bakélite-bronze-verre1-510x376.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/collier-bakélite-bronze-verre-2-510x340.jpg
Tour de taille africain à grandes lamelles,23.0 €,15087 FCFA,"Tour de taille , aussi porté comme collier, seul ou avec plusieurs autres colliers semblables, constitué de lamelles de bakélite ou plastiques recyclés de différentes couleurs.","Longueur approximative : 90cm
Lors de la commande, merci de nous indiquer vos couleurs et vos diamètres préférés et nous ferons tout notre possible pour vous satisfaire.
Les colliers peuvent se porter souple ou rigide suivant la tension du fil noué.
Ces colliers sont également utilisés par les créateurs de bijoux et vous pouvez nous contacter pour les commandes en quantités plus importantes.",Mode,Accessoires,Ceintures | Accessoires | Bijoux ethniques | Colliers | Perles africaines,africain | bakélite | bijoux | collier | lamelles | mode | plastique recyclé | Tour de taille,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/ceintures/tour-de-taille-africain-a-grandes-lamelles/,https://www.africouleur.com/wp-content/uploads/2015/10/1565-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/1568-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/1567-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/1566-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/1565-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/1564-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/1563-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9056-510x340.jpg
